N5325BAINITE,N5440MARTENSITE
3.000000066758219,2.125
3.227272602946016,1.8653847419194554
1.8806451175122938,1.202185773080585
2.599999838156102,1.0
3.84946221472687,1.5308641293433924
1.8571428571428572,2.1818179824275816
1.8571428571428572,2.1066665245013105
1.8787879121348323,2.8333333333333335
1.9090909313834576,1.4470588509249547
2.0,2.238095284588169
2.8,2.076922957216044
5.157480489055343,1.5714286540019953
2.43333338736449,2.0
1.8571428571428572,1.1249999789265737
1.5116279508179087,1.9710145796806333
3.187500095486683,2.909090686165424
1.081818192847925,1.7777778110789955
2.7000001620934695,2.2727273453920884
1.5,2.350877067587003
3.146551594819459,1.0799999777566838
2.076923076923077,1.9814815546293683
2.0,2.368420881375216
1.65714300871852,2.0434780073680034
2.315789306604819,2.0999999797695112
3.559999575942968,3.111110778098985
1.8076922528265942,2.0
2.142857142857143,1.8000001705984636
1.3125000316101396,1.304347853128762
7.085713986620671,2.3714284094195297
2.349999770758339,3.3191495054193836
2.204081555649745,3.0833331558427153
3.659574221307642,2.338461519608707
1.142857005234783,1.8000001757432953
2.5625000458150167,1.974619278057021
1.1176469514876073,2.249999831412598
3.8846154947417175,1.857142987702898
2.29999992536318,2.125
4.727271903164369,2.5
2.583333348142227,2.299999939308534
2.750000210734264,1.4166667807931907
1.933333247902568,3.357308468685002
1.1666666292027996,2.151515133913116
3.870967741935484,2.7639749392695294
3.97849455855114,1.0714286540019953
2.899543852310131,2.1571428082433264
1.8571428571428572,2.2291664209718096
2.736040679614571,1.5333331894720903
2.5686273550470773,1.5952380546907206
1.8571428571428572,2.4144144634779754
3.1666666666666665,2.0
2.689655039423922,2.4098363300624555
2.5,3.6969700034765762
1.7600000048252529,1.5679012667304715
2.3773584981542637,6.2420376049755895
3.3670209486369957,1.8615385375803932
2.124999979520313,1.8375001250347411
2.51351341602637,3.3333333333333335
1.2222222222222223,3.3043479432680978
2.07692293104058,1.3999998921040677
2.3333333333333335,1.7777778110789955
2.7543858913652177,1.4444444444444444
2.266666827787415,3.513513444207584
1.9583334855302845,1.724637625920424
3.1000000341363454,1.0238906854157899
1.9285713415314014,1.1000000472044735
2.3749999367797208,2.0512819483061824
2.487804892856412,2.2666664202466813
1.076923052981673,2.0
